# Z_MID	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10
7.807808e-01	4.216344e-08	7.970988e-05	9.644943e-03	1.632908e-01	4.018449e-01	1.072827e-01	1.208809e-03	4.541860e-08	0.000000e+00	0.000000e+00
7.857858e-01	3.350281e-08	6.630954e-05	8.457579e-03	1.522605e-01	4.019513e-01	1.165959e-01	1.476817e-03	6.642092e-08	0.000000e+00	0.000000e+00
7.907908e-01	2.660997e-08	5.510643e-05	7.404694e-03	1.416766e-01	4.010248e-01	1.262855e-01	1.795298e-03	9.645589e-08	0.000000e+00	0.000000e+00
7.957958e-01	2.112674e-08	4.575106e-05	6.472837e-03	1.315550e-01	3.990859e-01	1.363225e-01	2.171816e-03	1.391073e-07	7.501266e-17	0.000000e+00
8.008008e-01	1.676691e-08	3.794744e-05	5.649639e-03	1.219065e-01	3.961622e-01	1.466734e-01	2.614699e-03	1.992564e-07	1.494459e-16	0.000000e+00
8.058058e-01	1.330188e-08	3.144533e-05	4.923759e-03	1.127376e-01	3.922879e-01	1.573008e-01	3.133047e-03	2.835040e-07	2.232930e-16	0.000000e+00
8.108108e-01	1.054919e-08	2.603345e-05	4.284839e-03	1.040508e-01	3.875035e-01	1.681634e-01	3.736741e-03	4.007127e-07	3.706844e-16	0.000000e+00
8.158158e-01	8.363317e-09	2.153371e-05	3.723449e-03	9.584469e-02	3.818548e-01	1.792162e-01	4.436433e-03	5.626990e-07	7.384067e-16	0.000000e+00
8.208208e-01	6.628231e-09	1.779618e-05	3.231027e-03	8.811485e-02	3.753926e-01	1.904111e-01	5.243520e-03	7.851083e-07	1.397307e-15	0.000000e+00
8.258258e-01	5.251495e-09	1.469484e-05	2.799829e-03	8.085375e-02	3.681718e-01	2.016971e-01	6.170109e-03	1.088514e-06	2.563482e-15	0.000000e+00
8.308308e-01	4.159498e-09	1.212389e-05	2.422863e-03	7.405134e-02	3.602510e-01	2.130207e-01	7.228964e-03	1.499788e-06	4.595244e-15	0.000000e+00
8.358358e-01	3.293653e-09	9.994646e-06	2.093841e-03	6.769537e-02	3.516914e-01	2.243268e-01	8.433438e-03	2.053793e-06	8.207943e-15	0.000000e+00
8.408408e-01	2.607353e-09	8.232837e-06	1.807119e-03	6.177174e-02	3.425564e-01	2.355584e-01	9.797385e-03	2.795458e-06	1.453858e-14	0.000000e+00
8.458458e-01	2.063541e-09	6.776369e-06	1.557645e-03	5.626481e-02	3.329109e-01	2.466578e-01	1.133506e-02	3.782314e-06	2.564063e-14	0.000000e+00
8.508509e-01	1.632764e-09	5.573379e-06	1.340910e-03	5.115774e-02	3.228203e-01	2.575671e-01	1.306098e-02	5.087542e-06	4.482232e-14	0.000000e+00
8.558559e-01	1.291625e-09	4.580600e-06	1.152897e-03	4.643277e-02	3.123505e-01	2.682281e-01	1.498984e-02	6.803647e-06	7.761801e-14	0.000000e+00
8.608609e-01	1.021546e-09	3.761981e-06	9.900363e-04	4.207147e-02	3.015665e-01	2.785837e-01	1.713630e-02	9.046810e-06	1.333019e-13	0.000000e+00
8.658659e-01	8.077816e-10	3.087518e-06	8.491644e-04	3.805500e-02	2.905324e-01	2.885777e-01	1.951486e-02	1.196204e-05	2.270674e-13	0.000000e+00
8.708709e-01	6.386302e-10	2.532264e-06	7.274821e-04	3.436431e-02	2.793107e-01	2.981559e-01	2.213966e-02	1.572922e-05	3.836964e-13	0.000000e+00
8.758759e-01	5.048124e-10	2.075500e-06	6.225189e-04	3.098034e-02	2.679617e-01	3.072662e-01	2.502434e-02	2.057007e-05	6.431584e-13	0.000000e+00
8.808809e-01	3.989705e-10	1.700038e-06	5.320987e-04	2.788421e-02	2.565434e-01	3.158593e-01	2.818179e-02	2.675632e-05	1.069543e-12	0.000000e+00
8.858859e-01	3.152732e-10	1.391631e-06	4.543084e-04	2.505731e-02	2.451108e-01	3.238888e-01	3.162398e-02	3.461887e-05	1.764808e-12	0.000000e+00
8.908909e-01	2.491001e-10	1.138484e-06	3.874697e-04	2.248150e-02	2.337157e-01	3.313121e-01	3.536177e-02	4.455834e-05	2.889751e-12	0.000000e+00
8.958959e-01	1.967914e-10	9.308371e-07	3.301129e-04	2.013916e-02	2.224065e-01	3.380904e-01	3.940471e-02	5.705688e-05	4.695992e-12	0.000000e+00
9.009009e-01	1.554493e-10	7.606277e-07	2.809532e-04	1.801329e-02	2.112280e-01	3.441892e-01	4.376083e-02	7.269135e-05	7.574246e-12	0.000000e+00
9.059059e-01	1.227797e-10	6.211969e-07	2.388699e-04	1.608757e-02	2.002212e-01	3.495784e-01	4.843646e-02	9.214791e-05	1.212674e-11	0.000000e+00
9.109109e-01	9.696705e-11	5.070514e-07	2.028867e-04	1.434643e-02	1.894231e-01	3.542327e-01	5.343610e-02	1.162380e-04	1.927433e-11	0.000000e+00
9.159159e-01	7.657486e-11	4.136634e-07	1.721550e-04	1.277507e-02	1.788672e-01	3.581316e-01	5.876218e-02	1.459158e-04	3.041508e-11	0.000000e+00
9.209209e-01	6.046683e-11	3.373039e-07	1.459378e-04	1.135949e-02	1.685826e-01	3.612595e-01	6.441500e-02	1.822967e-04	4.765569e-11	0.000000e+00
9.259259e-01	4.774430e-11	2.749042e-07	1.235966e-04	1.008649e-02	1.585949e-01	3.636062e-01	7.039255e-02	2.266774e-04	7.414756e-11	0.000000e+00
9.309309e-01	3.769671e-11	2.239410e-07	1.045791e-04	8.943699e-03	1.489256e-01	3.651661e-01	7.669044e-02	2.805569e-04	1.145711e-10	0.000000e+00
9.359359e-01	2.976236e-11	1.823411e-07	8.840782e-05	7.919534e-03	1.395929e-01	3.659390e-01	8.330183e-02	3.456582e-04	1.758287e-10	0.000000e+00
9.409409e-01	2.349727e-11	1.484022e-07	7.467105e-05	7.003207e-03	1.306113e-01	3.659293e-01	9.021733e-02	4.239505e-04	2.680275e-10	0.000000e+00
9.459459e-01	1.855058e-11	1.207278e-07	6.301409e-05	6.184701e-03	1.219919e-01	3.651465e-01	9.742504e-02	5.176723e-04	4.058660e-10	0.000000e+00
9.509510e-01	1.464508e-11	9.817287e-08	5.313184e-05	5.454742e-03	1.137427e-01	3.636044e-01	1.049105e-01	6.293539e-04	6.105728e-10	0.000000e+00
9.559560e-01	1.156176e-11	7.979925e-08	4.476223e-05	4.804772e-03	1.058688e-01	3.613213e-01	1.126568e-01	7.618392e-04	9.126012e-10	0.000000e+00
9.609610e-01	9.127634e-12	6.483882e-08	3.768043e-05	4.226915e-03	9.837239e-02	3.583197e-01	1.206445e-01	9.183074e-04	1.355346e-09	0.000000e+00
9.659660e-01	7.206064e-12	5.266307e-08	3.169385e-05	3.713945e-03	9.125339e-02	3.546258e-01	1.288518e-01	1.102292e-03	2.000238e-09	0.000000e+00
9.709710e-01	5.689150e-12	4.275803e-08	2.663770e-05	3.259250e-03	8.450929e-02	3.502693e-01	1.372548e-01	1.317700e-03	2.933668e-09	0.000000e+00
9.759760e-01	4.491688e-12	3.470366e-08	2.237114e-05	2.856795e-03	7.813556e-02	3.452833e-01	1.458273e-01	1.568825e-03	4.276352e-09	0.000000e+00
9.809810e-01	3.546405e-12	2.815687e-08	1.877400e-05	2.501083e-03	7.212585e-02	3.397034e-01	1.545413e-01	1.860359e-03	6.195894e-09	0.000000e+00
9.859860e-01	2.800187e-12	2.283759e-08	1.574381e-05	2.187126e-03	6.647221e-02	3.335677e-01	1.633668e-01	2.197405e-03	8.923534e-09	0.000000e+00
9.909910e-01	2.211104e-12	1.851734e-08	1.319332e-05	1.910401e-03	6.116532e-02	3.269164e-01	1.722727e-01	2.585473e-03	1.277633e-08	0.000000e+00
9.959960e-01	1.746056e-12	1.500977e-08	1.104834e-05	1.666820e-03	5.619469e-02	3.197915e-01	1.812259e-01	3.030485e-03	1.818633e-08	0.000000e+00
1.001001e+00	1.378913e-12	1.216304e-08	9.245809e-06	1.452696e-03	5.154886e-02	3.122359e-01	1.901928e-01	3.538766e-03	2.573872e-08	0.000000e+00
1.006006e+00	1.089053e-12	9.853437e-09	7.732232e-06	1.264710e-03	4.721559e-02	3.042938e-01	1.991384e-01	4.117031e-03	3.622128e-08	0.000000e+00
1.011011e+00	8.601960e-13	7.980238e-09	6.462247e-06	1.099880e-03	4.318203e-02	2.960095e-01	2.080275e-01	4.772365e-03	5.068833e-08	0.000000e+00
1.016016e+00	6.794934e-13	6.461469e-09	5.397435e-06	9.555344e-04	3.943490e-02	2.874278e-01	2.168242e-01	5.512198e-03	7.054254e-08	0.000000e+00
1.021021e+00	5.368037e-13	5.230446e-09	4.505292e-06	8.292805e-04	3.596060e-02	2.785932e-01	2.254926e-01	6.344270e-03	9.763924e-08	0.000000e+00
1.026026e+00	4.241223e-13	4.232949e-09	3.758344e-06	7.189833e-04	3.274540e-02	2.695495e-01	2.339971e-01	7.276593e-03	1.344184e-07	0.000000e+00
1.031031e+00	3.351313e-13	3.424907e-09	3.133389e-06	6.227389e-04	2.977552e-02	2.603400e-01	2.423022e-01	8.317401e-03	1.840704e-07	0.000000e+00
1.036036e+00	2.648439e-13	2.770514e-09	2.610855e-06	5.388537e-04	2.703724e-02	2.510066e-01	2.503733e-01	9.475097e-03	2.507441e-07	0.000000e+00
1.041041e+00	2.093239e-13	2.240693e-09	2.174241e-06	4.658230e-04	2.451703e-02	2.415900e-01	2.581765e-01	1.075819e-02	3.398039e-07	0.000000e+00
1.046046e+00	1.654643e-13	1.811837e-09	1.809652e-06	4.023125e-04	2.220158e-02	2.321292e-01	2.656791e-01	1.217522e-02	4.581482e-07	0.000000e+00
1.051051e+00	1.308125e-13	1.464789e-09	1.505397e-06	3.471413e-04	2.007793e-02	2.226616e-01	2.728498e-01	1.373471e-02	6.145998e-07	0.000000e+00
1.056056e+00	1.034322e-13	1.184007e-09	1.251645e-06	2.992653e-04	1.813347e-02	2.132223e-01	2.796587e-01	1.544505e-02	8.203818e-07	0.000000e+00
1.061061e+00	8.179499e-14	9.568872e-10	1.040139e-06	2.577632e-04	1.635603e-02	2.038447e-01	2.860779e-01	1.731443e-02	1.089695e-06	0.000000e+00
1.066066e+00	6.469409e-14	7.732124e-10	8.639470e-07	2.218233e-04	1.473392e-02	1.945597e-01	2.920812e-01	1.935076e-02	1.440412e-06	0.000000e+00
1.071071e+00	5.117665e-14	6.247013e-10	7.172557e-07	1.907313e-04	1.325591e-02	1.853960e-01	2.976445e-01	2.156157e-02	1.894910e-06	0.000000e+00
1.076076e+00	4.049029e-14	5.046444e-10	5.951927e-07	1.638598e-04	1.191131e-02	1.763799e-01	3.027461e-01	2.395393e-02	2.481063e-06	0.000000e+00
1.081081e+00	3.204085e-14	4.076072e-10	4.936772e-07	1.406583e-04	1.068997e-02	1.675352e-01	3.073664e-01	2.653433e-02	3.233410e-06	0.000000e+00
1.086086e+00	2.535909e-14	3.291890e-10	4.092945e-07	1.206444e-04	9.582262e-03	1.588834e-01	3.114885e-01	2.930862e-02	4.194534e-06	0.000000e+00
1.091091e+00	2.007436e-14	2.658274e-10	3.391886e-07	1.033963e-04	8.579097e-03	1.504435e-01	3.150979e-01	3.228191e-02	5.416674e-06	0.000000e+00
1.096096e+00	1.589391e-14	2.146390e-10	2.809727e-07	8.854525e-05	7.671933e-03	1.422322e-01	3.181826e-01	3.545849e-02	6.963591e-06	0.000000e+00
1.101101e+00	1.258644e-14	1.732909e-10	2.326536e-07	7.576947e-05	6.852756e-03	1.342639e-01	3.207335e-01	3.884172e-02	8.912727e-06	0.000000e+00
1.106106e+00	9.969196e-15	1.398957e-10	1.925675e-07	6.478859e-05	6.114069e-03	1.265507e-01	3.227440e-01	4.243401e-02	1.135768e-05	0.000000e+00
1.111111e+00	7.897770e-15	1.129272e-10	1.593268e-07	5.535850e-05	5.448883e-03	1.191023e-01	3.242101e-01	4.623671e-02	1.441104e-05	0.000000e+00
1.116116e+00	6.258036e-15	9.115089e-11	1.317748e-07	4.726698e-05	4.850695e-03	1.119266e-01	3.251306e-01	5.025005e-02	1.820755e-05	0.000000e+00
1.121121e+00	4.959785e-15	7.356909e-11	1.089476e-07	4.032974e-05	4.313473e-03	1.050295e-01	3.255069e-01	5.447313e-02	2.290775e-05	0.000000e+00
1.126126e+00	3.931703e-15	5.937520e-11	9.004296e-08	3.438689e-05	3.831632e-03	9.841480e-02	3.253428e-01	5.890382e-02	2.870197e-05	0.000000e+00
1.131131e+00	3.117408e-15	4.791740e-11	7.439322e-08	2.929991e-05	3.400019e-03	9.208479e-02	3.246446e-01	6.353879e-02	3.581484e-05	5.370520e-17
1.136136e+00	2.472313e-15	3.866902e-11	6.144307e-08	2.494891e-05	3.013886e-03	8.604002e-02	3.234213e-01	6.837346e-02	4.451017e-05	1.067853e-16
1.141141e+00	1.961155e-15	3.120454e-11	5.073093e-08	2.123022e-05	2.668867e-03	8.027955e-02	3.216839e-01	7.340199e-02	5.509642e-05	1.592429e-16
1.146146e+00	1.556040e-15	2.518027e-11	4.187334e-08	1.805431e-05	2.360961e-03	7.480112e-02	3.194457e-01	7.861729e-02	6.793256e-05	2.110805e-16
1.151151e+00	1.234900e-15	2.031860e-11	3.455186e-08	1.534392e-05	2.086503e-03	6.960118e-02	3.167219e-01	8.401105e-02	8.343442e-05	4.196816e-16
1.156156e+00	9.802727e-16	1.639537e-11	2.850222e-08	1.303246e-05	1.842147e-03	6.467513e-02	3.135298e-01	8.957375e-02	1.020815e-04	6.779653e-16
1.161161e+00	7.783366e-16	1.322955e-11	2.350517e-08	1.106258e-05	1.624843e-03	6.001734e-02	3.098885e-01	9.529471e-02	1.244245e-04	1.088705e-15
1.166166e+00	6.181518e-16	1.067502e-11	1.937893e-08	9.384959e-06	1.431815e-03	5.562138e-02	3.058184e-01	1.011621e-01	1.510923e-04	1.803757e-15
1.171171e+00	4.910566e-16	8.613805e-12	1.597284e-08	7.957179e-06	1.260542e-03	5.148003e-02	3.013417e-01	1.071631e-01	1.828008e-04	3.022553e-15
1.176176e+00	3.901919e-16	6.950665e-12	1.316206e-08	6.742828e-06	1.108739e-03	4.758549e-02	2.964816e-01	1.132839e-01	2.203607e-04	4.888749e-15
1.181181e+00	3.101250e-16	5.608744e-12	1.084325e-08	5.710662e-06	9.743358e-04	4.392942e-02	2.912626e-01	1.195097e-01	2.646861e-04	7.947375e-15
1.186186e+00	2.465521e-16	4.526009e-12	8.930846e-09	4.833898e-06	8.554647e-04	4.050310e-02	2.857099e-01	1.258248e-01	3.168033e-04	1.283083e-14
1.191191e+00	1.960628e-16	3.652401e-12	7.354058e-09	4.089593e-06	7.504397e-04	3.729746e-02	2.798497e-01	1.322131e-01	3.778593e-04	2.060607e-14
1.196196e+00	1.559545e-16	2.947523e-12	6.054337e-09	3.458114e-06	6.577424e-04	3.430324e-02	2.737084e-01	1.386575e-01	4.491302e-04	3.286063e-14
1.201201e+00	1.240847e-16	2.378780e-12	4.983275e-09	2.922672e-06	5.760078e-04	3.151099e-02	2.673133e-01	1.451405e-01	5.320299e-04	5.203224e-14
1.206206e+00	9.875463e-17	1.919871e-12	4.100866e-09	2.468921e-06	5.040103e-04	2.891123e-02	2.606914e-01	1.516443e-01	6.281176e-04	8.197161e-14
1.211211e+00	7.861707e-17	1.549576e-12	3.374056e-09	2.084614e-06	4.406511e-04	2.649446e-02	2.538700e-01	1.581504e-01	7.391056e-04	1.283865e-13
1.216216e+00	6.260337e-17	1.250776e-12	2.775546e-09	1.759300e-06	3.849468e-04	2.425123e-02	2.468763e-01	1.646405e-01	8.668656e-04	1.999474e-13
1.221221e+00	4.986564e-17	1.009657e-12	2.282799e-09	1.484072e-06	3.360181e-04	2.217221e-02	2.397373e-01	1.710959e-01	1.013434e-03	3.095932e-13
1.226226e+00	3.973095e-17	8.150765e-13	1.877211e-09	1.251339e-06	2.930802e-04	2.024822e-02	2.324794e-01	1.774979e-01	1.181019e-03	4.766003e-13
1.231231e+00	3.166517e-17	6.580447e-13	1.543435e-09	1.054641e-06	2.554335e-04	1.847029e-02	2.251286e-01	1.838280e-01	1.372000e-03	7.296687e-13
1.236236e+00	2.524416e-17	5.313090e-13	1.268810e-09	8.884820e-07	2.224551e-04	1.682968e-02	2.177101e-01	1.900679e-01	1.588932e-03	1.110978e-12
1.241241e+00	2.013111e-17	4.290182e-13	1.042896e-09	7.481886e-07	1.935912e-04	1.531790e-02	2.102485e-01	1.961993e-01	1.834547e-03	1.682249e-12
1.246246e+00	1.605842e-17	3.464521e-13	8.570874e-10	6.297911e-07	1.683500e-04	1.392675e-02	2.027674e-01	2.022046e-01	2.111751e-03	2.533568e-12
1.251251e+00	1.281350e-17	2.798027e-13	7.042903e-10	5.299185e-07	1.462953e-04	1.264835e-02	1.952894e-01	2.080665e-01	2.423620e-03	3.795297e-12
1.256256e+00	1.022736e-17	2.259975e-13	5.786607e-10	4.457106e-07	1.270406e-04	1.147512e-02	1.878361e-01	2.137682e-01	2.773395e-03	5.655488e-12
1.261261e+00	8.165657e-18	1.825579e-13	4.753845e-10	3.747421e-07	1.102440e-04	1.039982e-02	1.804278e-01	2.192935e-01	3.164477e-03	8.383446e-12
1.266266e+00	6.521559e-18	1.474839e-13	3.904971e-10	3.149573e-07	9.560325e-05	9.415552e-03	1.730839e-01	2.246269e-01	3.600413e-03	1.236322e-11
1.271271e+00	5.210094e-18	1.191620e-13	3.207342e-10	2.646150e-07	8.285165e-05	8.515749e-03	1.658223e-01	2.297537e-01	4.084883e-03	1.813926e-11
1.276276e+00	4.163653e-18	9.629015e-14	2.634088e-10	2.222414e-07	7.175389e-05	7.694188e-03	1.586598e-01	2.346599e-01	4.621691e-03	2.647968e-11
1.281281e+00	3.328427e-18	7.781779e-14	2.163096e-10	1.865894e-07	6.210270e-05	6.944987e-03	1.516117e-01	2.393322e-01	5.214742e-03	3.846230e-11
1.286286e+00	2.661584e-18	6.289710e-14	1.776170e-10	1.566046e-07	5.371571e-05	6.262598e-03	1.446921e-01	2.437585e-01	5.868022e-03	5.559194e-11
1.291291e+00	2.129016e-18	5.084390e-14	1.458342e-10	1.313958e-07	4.643258e-05	5.641800e-03	1.379138e-01	2.479273e-01	6.585583e-03	7.995875e-11
1.296296e+00	1.703554e-18	4.110601e-14	1.197300e-10	1.102100e-07	4.011251e-05	5.077696e-03	1.312882e-01	2.518282e-01	7.371507e-03	1.144514e-10
1.301301e+00	1.363553e-18	3.323777e-14	9.829191e-11	9.241186e-08	3.463197e-05	4.565696e-03	1.248256e-01	2.554517e-01	8.229890e-03	1.630425e-10
1.306306e+00	1.091763e-18	2.687944e-14	8.068759e-11	7.746485e-08	2.988269e-05	4.101514e-03	1.185347e-01	2.587894e-01	9.164807e-03	2.311680e-10
1.311311e+00	8.744308e-19	2.174061e-14	6.623268e-11	6.491658e-08	2.576984e-05	3.681152e-03	1.124232e-01	2.618336e-01	1.018029e-02	3.262309e-10
1.316316e+00	7.005903e-19	1.758687e-14	5.436471e-11	5.438562e-08	2.221050e-05	3.300891e-03	1.064976e-01	2.645779e-01	1.128027e-02	4.582632e-10
1.321321e+00	5.614940e-19	1.422892e-14	4.462144e-11	4.555055e-08	1.913215e-05	2.957276e-03	1.007629e-01	2.670168e-01	1.246859e-02	6.407961e-10
1.326326e+00	4.501624e-19	1.151393e-14	3.662302e-11	3.814061e-08	1.647148e-05	2.647105e-03	9.522342e-02	2.691458e-01	1.374892e-02	8.919933e-10
1.331331e+00	3.610249e-19	9.318474e-15	3.005740e-11	3.192784e-08	1.417325e-05	2.367415e-03	8.988212e-02	2.709615e-01	1.512477e-02	1.236123e-09
1.336336e+00	2.896340e-19	7.542884e-15	2.466821e-11	2.672038e-08	1.218929e-05	2.115470e-03	8.474103e-02	2.724613e-01	1.659942e-02	1.705462e-09
1.341341e+00	2.324380e-19	6.106648e-15	2.024487e-11	2.235683e-08	1.047765e-05	1.888746e-03	7.980125e-02	2.736436e-01	1.817590e-02	2.342737e-09
1.346346e+00	1.865995e-19	4.944730e-15	1.661446e-11	1.870147e-08	9.001825e-06	1.684923e-03	7.506294e-02	2.745081e-01	1.985694e-02	3.204256e-09
1.351351e+00	1.498513e-19	4.004589e-15	1.363494e-11	1.564019e-08	7.730048e-06	1.501865e-03	7.052546e-02	2.750551e-01	2.164496e-02	4.363887e-09
1.356356e+00	1.203808e-19	3.243772e-15	1.118969e-11	1.307714e-08	6.634728e-06	1.337617e-03	6.618740e-02	2.752859e-01	2.354204e-02	5.918112e-09
1.361361e+00	9.673910e-20	2.627975e-15	9.182981e-12	1.093177e-08	5.691902e-06	1.190385e-03	6.204663e-02	2.752029e-01	2.554986e-02	7.992384e-09
1.366366e+00	7.776693e-20	2.129472e-15	7.536187e-12	9.136474e-09	4.880780e-06	1.058529e-03	5.810040e-02	2.748092e-01	2.766970e-02	1.074912e-08
1.371371e+00	6.253696e-20	1.725853e-15	6.184779e-12	7.634491e-09	4.183334e-06	9.405516e-04	5.434538e-02	2.741088e-01	2.990240e-02	1.439769e-08
1.376376e+00	5.030694e-20	1.399001e-15	5.075788e-12	6.378197e-09	3.583945e-06	8.350878e-04	5.077772e-02	2.731066e-01	3.224833e-02	1.920682e-08
1.381381e+00	4.048266e-20	1.134269e-15	4.165734e-12	5.327642e-09	3.069089e-06	7.408940e-04	4.739314e-02	2.718082e-01	3.470741e-02	2.551996e-08
1.386386e+00	3.258821e-20	9.198119e-16	3.418931e-12	4.449327e-09	2.627065e-06	6.568393e-04	4.418693e-02	2.702202e-01	3.727903e-02	3.377425e-08
1.391391e+00	2.624237e-20	7.460503e-16	2.806092e-12	3.715169e-09	2.247757e-06	5.818970e-04	4.115408e-02	2.683496e-01	3.996211e-02	4.452373e-08
1.396396e+00	2.113961e-20	6.052358e-16	2.303182e-12	3.101635e-09	1.922422e-06	5.151357e-04	3.828928e-02	2.662043e-01	4.275502e-02	5.846768e-08
1.401401e+00	1.703502e-20	4.910996e-16	1.890476e-12	2.589008e-09	1.643511e-06	4.557120e-04	3.558698e-02	2.637929e-01	4.565563e-02	7.648518e-08
1.406406e+00	1.373222e-20	3.985697e-16	1.551789e-12	2.160775e-09	1.404509e-06	4.028627e-04	3.304148e-02	2.611245e-01	4.866129e-02	9.967678e-08
1.411411e+00	1.107367e-20	3.235414e-16	1.273839e-12	1.803107e-09	1.199799e-06	3.558984e-04	3.064689e-02	2.582089e-01	5.176880e-02	1.294148e-07
1.416416e+00	8.932968e-21	2.626923e-16	1.045728e-12	1.504431e-09	1.024538e-06	3.141969e-04	2.839728e-02	2.550563e-01	5.497450e-02	1.674037e-07
1.421421e+00	7.208642e-21	2.133329e-16	8.585135e-13	1.255059e-09	8.745533e-07	2.771973e-04	2.628662e-02	2.516775e-01	5.827419e-02	2.157521e-07
1.426426e+00	5.819225e-21	1.732855e-16	7.048573e-13	1.046888e-09	7.462546e-07	2.443948e-04	2.430889e-02	2.480838e-01	6.166320e-02	2.770583e-07
1.431431e+00	4.699279e-21	1.407868e-16	5.787391e-13	8.731370e-10	6.365517e-07	2.153351e-04	2.245805e-02	2.442866e-01	6.513640e-02	3.545117e-07
1.436436e+00	3.796225e-21	1.144083e-16	4.752189e-13	7.281378e-10	5.427872e-07	1.896104e-04	2.072814e-02	2.402981e-01	6.868821e-02	4.520124e-07
1.441441e+00	3.067806e-21	9.299307e-17	3.902433e-13	6.071500e-10	4.626772e-07	1.668546e-04	1.911323e-02	2.361303e-01	7.231265e-02	5.743114e-07
1.446446e+00	2.480043e-21	7.560343e-17	3.204866e-13	5.062118e-10	3.942599e-07	1.467396e-04	1.760751e-02	2.317960e-01	7.600335e-02	7.271742e-07
1.451451e+00	2.005609e-21	6.147967e-17	2.632198e-13	4.220119e-10	3.358507e-07	1.289713e-04	1.620527e-02	2.273077e-01	7.975358e-02	9.175714e-07
1.456456e+00	1.622517e-21	5.000593e-17	2.162037e-13	3.517836e-10	2.860042e-07	1.132871e-04	1.490094e-02	2.226783e-01	8.355630e-02	1.153899e-06
1.461461e+00	1.313073e-21	4.068294e-17	1.776008e-13	2.932158e-10	2.434805e-07	9.945186e-05	1.368907e-02	2.179208e-01	8.740421e-02	1.446235e-06
1.466466e+00	1.063029e-21	3.310587e-17	1.459035e-13	2.443781e-10	2.072166e-07	8.725589e-05	1.256442e-02	2.130483e-01	9.128973e-02	1.806627e-06
1.471471e+00	8.609106e-22	2.694637e-17	1.198746e-13	2.036585e-10	1.763018e-07	7.651207e-05	1.152186e-02	2.080736e-01	9.520513e-02	2.249430e-06
1.476476e+00	6.974744e-22	2.193810e-17	9.849864e-14	1.697111e-10	1.499561e-07	6.705365e-05	1.055648e-02	2.030099e-01	9.914249e-02	2.791687e-06
1.481481e+00	5.652700e-22	1.786496e-17	8.094255e-14	1.414125e-10	1.275114e-07	5.873218e-05	9.663543e-03	1.978699e-01	1.030938e-01	3.453555e-06
1.486486e+00	4.582910e-22	1.455159e-17	6.652247e-14	1.178250e-10	1.083964e-07	5.141560e-05	8.838501e-03	1.926665e-01	1.070510e-01	4.258796e-06
1.491491e+00	3.716931e-22	1.185563e-17	5.467719e-14	9.816599e-11	9.212232e-08	4.498654e-05	8.077000e-03	1.874120e-01	1.110059e-01	5.235318e-06
1.496496e+00	3.015685e-22	9.661527e-18	4.494606e-14	8.178257e-11	7.827109e-08	3.934078e-05	7.374882e-03	1.821190e-01	1.149504e-01	6.415791e-06
1.501502e+00	2.447629e-22	7.875431e-18	3.695100e-14	6.813005e-11	6.648558e-08	3.438585e-05	6.728184e-03	1.767994e-01	1.188765e-01	7.838318e-06
1.506507e+00	1.987302e-22	6.421126e-18	3.038163e-14	5.675405e-11	5.646066e-08	3.003978e-05	6.133135e-03	1.714649e-01	1.227763e-01	9.547193e-06
1.511512e+00	1.614138e-22	5.236692e-18	2.498318e-14	4.727562e-11	4.793576e-08	2.622995e-05	5.586159e-03	1.661269e-01	1.266418e-01	1.159373e-05
1.516517e+00	1.311525e-22	4.271816e-18	2.054647e-14	3.937874e-11	4.068846e-08	2.289210e-05	5.083870e-03	1.607965e-01	1.304656e-01	1.403717e-05
1.521522e+00	1.066035e-22	3.485608e-18	1.689978e-14	3.279990e-11	3.452897e-08	1.996939e-05	4.623064e-03	1.554843e-01	1.342401e-01	1.694569e-05
1.526527e+00	8.668129e-23	2.844825e-18	1.390211e-14	2.731940e-11	2.929538e-08	1.741159e-05	4.200723e-03	1.502004e-01	1.379582e-01	2.039745e-05
1.531532e+00	7.050805e-23	2.322439e-18	1.143765e-14	2.275411e-11	2.484968e-08	1.517436e-05	3.814000e-03	1.449545e-01	1.416129e-01	2.448181e-05
1.536537e+00	5.737353e-23	1.896469e-18	9.411331e-15	1.895135e-11	2.107419e-08	1.321854e-05	3.460223e-03	1.397559e-01	1.451976e-01	2.930056e-05
1.541542e+00	4.670292e-23	1.549030e-18	7.745053e-15	1.578390e-11	1.786867e-08	1.150964e-05	3.136882e-03	1.346133e-01	1.487060e-01	3.496928e-05
1.546547e+00	3.803086e-23	1.265575e-18	6.374676e-15	1.314570e-11	1.514772e-08	1.001724e-05	2.841626e-03	1.295348e-01	1.521321e-01	4.161875e-05
1.551552e+00	3.098048e-23	1.034261e-18	5.247511e-15	1.094839e-11	1.283862e-08	8.714576e-06	2.572258e-03	1.245282e-01	1.554703e-01	4.939654e-05
1.556557e+00	2.524643e-23	8.454489e-19	4.320273e-15	9.118338e-12	1.087948e-08	7.578082e-06	2.326723e-03	1.196005e-01	1.587154e-01	5.846853e-05
1.561562e+00	2.058126e-23	6.912895e-19	3.557400e-15	7.594195e-12	9.217629e-09	6.587044e-06	2.103107e-03	1.147584e-01	1.618624e-01	6.902065e-05
1.566567e+00	1.678432e-23	5.653906e-19	2.929673e-15	6.324849e-12	7.808249e-09	5.723257e-06	1.899628e-03	1.100079e-01	1.649069e-01	8.126061e-05
