# LSST Y10 lens curves; original Fisher._makeLensPZ convention
# Reference: https://arxiv.org/abs/2507.01374 Figure 3
# Source: fisherA2Z/data/nzdist.txt, dneff column
# Original 40-point parent integration; dense Gaussian evaluation and normalization
# Raw n_i(z), NOT unit-integral PDFs and NOT galaxies/arcmin^2/z
# Z_MID	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10
1.150000000000e-01	4.769507198614e-03	2.807933480421e-07	8.732429262897e-13	6.512085815976e-19	2.697081580383e-25	9.622317774356e-32	3.444929507872e-38	2.511067818081e-44	2.289235025265e-50	3.951680054168e-56
1.160000000000e-01	5.248211916977e-03	3.239486429585e-07	1.042094037474e-12	7.961424118604e-19	3.354528749077e-25	1.211312105964e-31	4.372601377923e-38	3.204491795134e-44	2.930851119551e-50	5.067277846885e-56
1.170000000000e-01	5.770857971393e-03	3.735087166153e-07	1.242937335181e-12	9.728828600904e-19	4.170534406708e-25	1.524315454556e-31	5.548280915936e-38	4.088207988625e-44	3.751304424853e-50	6.496258074859e-56
1.180000000000e-01	6.341041230493e-03	4.303883871330e-07	1.481706014502e-12	1.188309286899e-18	5.182921769721e-25	1.917503127088e-31	7.037785125696e-38	5.214106504501e-44	4.800163568135e-50	8.326211334537e-56
1.190000000000e-01	6.962607869186e-03	4.956277042968e-07	1.765409022534e-12	1.450766695799e-18	6.438435569558e-25	2.411236125933e-31	8.924267324553e-38	6.648136228628e-44	6.140658408366e-50	1.066908557790e-55
1.200000000000e-01	7.639667627779e-03	5.704082926752e-07	2.102321480148e-12	1.770373133138e-18	7.994822192192e-25	3.030999295968e-31	1.131274885259e-37	8.474088964423e-44	7.853423498400e-50	1.366792465326e-55
1.210000000000e-01	8.376607393718e-03	6.560717138211e-07	2.502207959834e-12	2.159390518410e-18	9.923389080015e-25	3.808678918558e-31	1.433582619986e-37	1.079839537708e-43	1.004126136573e-49	1.750546139012e-55
1.220000000000e-01	9.178105076850e-03	7.541400814212e-07	2.976584135428e-12	2.632671772713e-18	1.231215247082e-24	4.784155878226e-31	1.816085602260e-37	1.375620145996e-43	1.283520179907e-49	2.241507293806e-55
1.230000000000e-01	1.004914374475e-02	8.663391883007e-07	3.539023218611e-12	3.208199677550e-18	1.526970706049e-24	6.007291602378e-31	2.299899772820e-37	1.751906511547e-43	1.640220767704e-49	2.869474432194e-55
1.240000000000e-01	1.099502598008e-02	9.946244316453e-07	4.205514637929e-12	3.907735962174e-18	1.892998112480e-24	7.540402674902e-31	2.911659006470e-37	2.230470188417e-43	2.095497211777e-49	3.672486187143e-55
1.250000000000e-01	1.202138841712e-02	1.141209852890e-06	4.994883620518e-12	4.757602781538e-18	2.345807721105e-24	9.461343209120e-31	3.684945936057e-37	2.838932168949e-43	2.676437115414e-49	4.699088140804e-55
1.260000000000e-01	1.313421640955e-02	1.308600641649e-06	5.929281729460e-12	5.789623122891e-18	2.905744315878e-24	1.186734279866e-30	4.662090885268e-37	3.612324076652e-43	3.417528743612e-49	6.011219961360e-55
1.270000000000e-01	1.433985877653e-02	1.499629489043e-06	7.034760019067e-12	7.042251902838e-18	3.597867268793e-24	1.487978346045e-30	5.896432856736e-37	4.595063235211e-43	4.362671208264e-49	7.687891706957e-55
1.280000000000e-01	1.564504256844e-02	1.717497215117e-06	8.341938329058e-12	8.561935749321e-18	4.453030123805e-24	1.865014306388e-30	7.455160302895e-37	5.843450583791e-43	5.567727443038e-49	9.829863858531e-55
1.290000000000e-01	1.705688778844e-02	1.965818137876e-06	9.886786383568e-12	1.040474689535e-17	5.509204374560e-24	2.336738730620e-30	9.422879157688e-37	7.428828900523e-43	7.103765654818e-49	1.256560366469e-54
1.300000000000e-01	1.858292200010e-02	2.248670698247e-06	1.171153483492e-11	1.263834546986e-17	6.813101975376e-24	2.926715981330e-30	1.190609281341e-36	9.441574684624e-43	9.061173804111e-49	1.605886400751e-54
1.310000000000e-01	2.023109474576e-02	2.570653906083e-06	1.386573724350e-11	1.534433502374e-17	8.422163147679e-24	3.664320346164e-30	1.503882524114e-36	1.199614223979e-42	1.155488083679e-48	2.051832440142e-54
1.320000000000e-01	2.200979169416e-02	2.936950227648e-06	1.640750726949e-11	1.862108869362e-17	1.040699068157e-23	4.586154927999e-30	1.898967658396e-36	1.523743539136e-42	1.473098057891e-48	2.620985220198e-54
1.330000000000e-01	2.392784843038e-02	3.353395595069e-06	1.940495913288e-11	2.258713835785e-17	1.285432974509e-23	5.737813691898e-30	2.397067317606e-36	1.934885386379e-42	1.877513284081e-48	3.347209231327e-54
1.340000000000e-01	2.599456379488e-02	3.826557283364e-06	2.293788374716e-11	2.738523692256e-17	1.587071388116e-23	7.176068836056e-30	3.024836463998e-36	2.456245141572e-42	2.392321567767e-48	4.273628410407e-54
1.350000000000e-01	2.821971267267e-02	4.363820471242e-06	2.709969793159e-11	3.318722501624e-17	1.958692421705e-23	8.971585128050e-30	3.815773394872e-36	3.117175611138e-42	3.047482837060e-48	5.455144557509e-54
1.360000000000e-01	3.061355812788e-02	4.973484378222e-06	3.199970985036e-11	4.019985848941e-17	2.416344092787e-23	1.121228688901e-29	4.811962766026e-36	3.954794553753e-42	3.881040339644e-48	6.961637060030e-54
1.370000000000e-01	3.318686277335e-02	5.664868953174e-06	3.776575042124e-11	4.867178294362e-17	2.979710488946e-23	1.400753297659e-29	6.066258984483e-36	5.016024879873e-42	4.941288610459e-48	8.882027240702e-54
1.380000000000e-01	3.595089925907e-02	6.448433178476e-06	4.454722800106e-11	5.890187691740e-17	3.672925468146e-23	1.749329171532e-29	7.645020311953e-36	6.360167207565e-42	6.289519392776e-48	1.132943969968e-53
1.390000000000e-01	3.891745975838e-02	7.335906150065e-06	5.251867232973e-11	7.124922735393e-17	4.525566141937e-23	2.183855285180e-29	9.631531435846e-36	8.062142710533e-42	8.003498646633e-48	1.444775512800e-53
1.400000000000e-01	4.209886432542e-02	8.340432197067e-06	6.188384365273e-11	8.614505076986e-17	5.573865342929e-23	2.725326923818e-29	1.213028643325e-35	1.021657967923e-41	1.018186810117e-47	1.841992768408e-53
1.410000000000e-01	4.550796799289e-02	9.476731415973e-06	7.288049432173e-11	1.041069325526e-16	6.862190709827e-23	3.399818948661e-29	1.527234662384e-35	1.294296176348e-41	1.294971568089e-47	2.347853950939e-53
1.420000000000e-01	4.915816647463e-02	1.076127711375e-05	8.578588319451e-11	1.257558267020e-16	8.444848243425e-23	4.239702725465e-29	1.922204082825e-35	1.639211177247e-41	1.646562330305e-47	2.991919082312e-53
1.430000000000e-01	5.306340033374e-02	1.221249178245e-05	1.009231580452e-10	1.518363410668e-16	1.038828056892e-22	5.285151675389e-29	2.418534156159e-35	2.075435505070e-41	2.093058145613e-47	3.811748323334e-53
1.440000000000e-01	5.723815747366e-02	1.385096336503e-05	1.186687382111e-10	1.832409310109e-16	1.277374513434e-22	6.586003198507e-29	3.042033285284e-35	2.626979442438e-41	2.659926196913e-47	4.855055521253e-53
1.450000000000e-01	6.169747380644e-02	1.569968371898e-05	1.394608491327e-10	2.210387402000e-16	1.570057572503e-22	8.204060456146e-29	3.825028760544e-35	3.324123902183e-41	3.379426892947e-47	6.182438318452e-53
1.460000000000e-01	6.645693195078e-02	1.778431134093e-05	1.638093826187e-10	2.665099640097e-16	1.929015263391e-22	1.021593684948e-28	4.807999955776e-35	4.205046754053e-41	4.292414966729e-47	7.870838333158e-53
1.470000000000e-01	7.153265781050e-02	2.013346058286e-05	1.923072819546e-10	3.211867726652e-16	2.369073338506e-22	1.271656981967e-28	6.041617298460e-35	5.317867979751e-41	5.450615172633e-47	1.001792556769e-52
1.480000000000e-01	7.694131488347e-02	2.277901976803e-05	2.256436797946e-10	3.869020220357e-16	2.908332801192e-22	1.582355982529e-28	7.589286976400e-35	6.723220744833e-41	6.919496862710e-47	1.274765254503e-52
1.490000000000e-01	8.270009615135e-02	2.575650080462e-05	2.646190495977e-10	4.658472051615e-16	3.568884168174e-22	1.968252625704e-28	9.530325756154e-35	8.497482657420e-41	8.781904061792e-47	1.621728852112e-52
1.500000000000e-01	8.882671340111e-02	2.910542309538e-05	3.101626687259e-10	5.606413631518e-16	4.377675430753e-22	2.447371613427e-28	1.196392061059e-34	1.073683551331e-40	1.114263836083e-46	2.062632599873e-52
1.510000000000e-01	9.533938383167e-02	3.286973475478e-05	3.633527338058e-10	6.744129871218e-16	5.367566334513e-22	3.042015553585e-28	1.501406550210e-34	1.356236441689e-40	1.413424315626e-46	2.622775512545e-52
1.520000000000e-01	1.022568138015e-01	3.709827437022e-05	4.254395172456e-10	8.108973116379e-16	6.578608421881e-22	3.779770010185e-28	1.883571439837e-34	1.712646045468e-40	1.792430217527e-46	3.334233199661e-52
1.530000000000e-01	1.095981795775e-01	4.184527678185e-05	4.978720086410e-10	9.745518344162e-16	8.059598513084e-22	4.694742235638e-28	2.362244757996e-34	2.162085774951e-40	2.272464622548e-46	4.237663145711e-52
1.540000000000e-01	1.173831049502e-01	4.717092660612e-05	5.823285470521e-10	1.170693408120e-15	9.869963224553e-22	5.829087341004e-28	2.961602021798e-34	2.728671906463e-40	2.880296393475e-46	5.384588258645e-52
1.550000000000e-01	1.256316355874e-01	5.314196349224e-05	6.807520207388e-10	1.405660851299e-15	1.208204408210e-21	7.234887891004e-28	3.711825137412e-34	3.442728830557e-40	3.649744022475e-46	6.840284683695e-52
1.560000000000e-01	1.343642100042e-01	5.983234337775e-05	7.953902909627e-10	1.687007732300e-15	1.478386718997e-21	8.976467893297e-28	4.650582210828e-34	4.342375845344e-40	4.623520706095e-46	8.687432884345e-52
1.570000000000e-01	1.436016270388e-01	6.732396030002e-05	9.288425871066e-10	2.023730810508e-15	1.808249875854e-21	1.113324049779e-27	5.824868833669e-34	5.475516609912e-40	5.855559300405e-46	1.103073259291e-51
1.580000000000e-01	1.533650097310e-01	7.570743362406e-05	1.084112722951e-09	2.426540594589e-15	2.210810866296e-21	1.380321117800e-27	7.293298372795e-34	6.902332685973e-40	7.413941173181e-46	1.400273465529e-51
1.590000000000e-01	1.636757655132e-01	8.508296586477e-05	1.264670099994e-09	2.908181622256e-15	2.701888930826e-21	1.710728564284e-27	9.128949798253e-34	8.698407954297e-40	9.384584813044e-46	1.777120883667e-51
1.600000000000e-01	1.745555426357e-01	9.556127661125e-05	1.474519594842e-09	3.483811409117e-15	3.300700725990e-21	2.119456533236e-27	1.142290758519e-33	1.095864234254e-39	1.187589002106e-45	2.254844983493e-51
1.610000000000e-01	1.860261827627e-01	1.072646184047e-04	1.718281575868e-09	4.171448588912e-15	4.030580137244e-21	2.624885443693e-27	1.428866039853e-33	1.380215279183e-39	1.502458365638e-45	2.860302848775e-51
1.620000000000e-01	1.981096696905e-01	1.203278807762e-04	2.001283461517e-09	4.992502612861e-15	4.919848472402e-21	3.249665259053e-27	1.786756506589e-33	1.737840864815e-39	1.900307581031e-45	3.627462701279e-51
1.630000000000e-01	2.108280741551e-01	1.348997890196e-04	2.329664421241e-09	5.972399537310e-15	6.002865998546e-21	4.021696872920e-27	2.233563155386e-33	2.187491008799e-39	2.402871416555e-45	4.599276306518e-51
1.640000000000e-01	2.242034947171e-01	1.511442046508e-04	2.710495032638e-09	7.141320959132e-15	7.321302064760e-21	4.975336651211e-27	2.791194549098e-33	2.752679475776e-39	3.037542319261e-45	5.830041619655e-51
1.650000000000e-01	2.382579947273e-01	1.692415348978e-04	3.151913947732e-09	8.535076118761e-15	8.925668586228e-21	6.152874313970e-27	3.486911994468e-33	3.462885322725e-39	3.838833878518e-45	7.388383295491e-51
1.660000000000e-01	2.530135354006e-01	1.893902589612e-04	3.663283890863e-09	1.019613065256e-14	1.087717069821e-20	7.606345497608e-27	4.354626100600e-33	4.355055273448e-39	4.850220424649e-45	9.361011718543e-51
1.670000000000e-01	2.684919050437e-01	2.118085791932e-04	4.255369613671e-09	1.217481952218e-14	1.324993921504e-20	9.399753947137e-27	5.436504638484e-33	5.475481675357e-39	6.126448808954e-45	1.185746274050e-50
1.680000000000e-01	2.847146445088e-01	2.367362057578e-04	4.940540773298e-09	1.453077637479e-14	1.613372249968e-20	1.161179488065e-26	6.784965774209e-33	6.882149225145e-39	7.736442775336e-45	1.501607251685e-50
1.690000000000e-01	3.017029689654e-01	2.644362837527e-04	5.733003082475e-09	1.733461710564e-14	1.963713088150e-20	1.433919129119e-26	8.465148212101e-33	8.647666593615e-39	9.766950836620e-45	1.901150743858e-50
1.700000000000e-01	3.194776861102e-01	2.951974721977e-04	6.649061509467e-09	2.066992183274e-14	2.389154535027e-20	1.770077958862e-26	1.055797132633e-32	1.086292762841e-38	1.232712674683e-44	2.406425157773e-50
1.710000000000e-01	3.380591109572e-01	3.293361847176e-04	7.707419787325e-09	2.463556700210e-14	2.905582449664e-20	2.184251098856e-26	1.316392492393e-32	1.364168232513e-38	1.555427943232e-44	3.045255759252e-50
1.720000000000e-01	3.574669773804e-01	3.671990021730e-04	8.929521031427e-09	2.934846809339e-14	3.532197026724e-20	2.694357158105e-26	1.640776102811e-32	1.712624191699e-38	1.962108900373e-44	3.852749704082e-50
1.730000000000e-01	3.777203466035e-01	4.091652679099e-04	1.033993486850e-08	3.494680359178e-14	4.292194489580e-20	3.322386845920e-26	2.044430042301e-32	2.149459733020e-38	2.474466020504e-44	4.873190925934e-50
1.740000000000e-01	3.988375128631e-01	4.556498767181e-04	1.196679715644e-08	4.159380276195e-14	5.213586935737e-20	4.095318335329e-26	2.546561640868e-32	2.696929847588e-38	3.119787809199e-44	6.162425281118e-50
1.750000000000e-01	4.208359064939e-01	5.071062689875e-04	1.384230913015e-08	4.948219357474e-14	6.330187905659e-20	5.046236095606e-26	3.170991942719e-32	3.382852660950e-38	3.932364751784e-44	7.790862054352e-50
1.760000000000e-01	4.437319947172e-01	5.640296419498e-04	1.600330365353e-08	5.883942320276e-14	7.682796661136e-20	6.215697902743e-26	3.947254157225e-32	4.241989726045e-38	4.955274393493e-44	9.847250174902e-50
1.770000000000e-01	4.675411804381e-01	6.269603902654e-04	1.849188720071e-08	6.993378217761e-14	9.320620620323e-20	7.653404444722e-26	4.911951272149e-32	5.317766194197e-38	6.242618531780e-44	1.244342793345e-49
1.780000000000e-01	4.922776993837e-01	6.964877885728e-04	2.135616724194e-08	8.308158499856e-14	1.130298310203e-19	9.420237728723e-26	6.110433409828e-32	6.664413909026e-38	7.862326267937e-44	1.572029569736e-49
1.790000000000e-01	5.179545159449e-01	7.732539289485e-04	2.465107588284e-08	9.865558517694e-14	1.370137271724e-19	1.159074881107e-25	7.598869534307e-32	8.349640599671e-38	9.899665089646e-44	1.985532468592e-49
1.800000000000e-01	5.445832181055e-01	8.579579265278e-04	2.843930191217e-08	1.170948319388e-13	1.660190169063e-19	1.425619274094e-25	9.446805361228e-32	1.045795332230e-37	1.246163763492e-43	2.507199452766e-49
1.810000000000e-01	5.721739118725e-01	9.513604068036e-04	3.279234486868e-08	1.389162097216e-13	2.010825342978e-19	1.752822968007e-25	1.174032051297e-31	1.309479526721e-37	1.568248605948e-43	3.165165212987e-49
1.820000000000e-01	6.007351156408e-01	1.054288288347e-03	3.779170635512e-08	1.647279409149e-13	2.434521517741e-19	2.154343671167e-25	1.458592399326e-31	1.639169344070e-37	1.973058115794e-43	3.994840941109e-49
1.830000000000e-01	6.302736549533e-01	1.167639874878e-03	4.353023562649e-08	1.952453778435e-13	2.946291004621e-19	2.646880582202e-25	1.811535902366e-31	2.051266231087e-37	2.481704226677e-43	5.040785400976e-49
1.840000000000e-01	6.607945581340e-01	1.292390270741e-03	5.011364847701e-08	2.313094627399e-13	3.564186469685e-19	3.250844106361e-25	2.249152752811e-31	2.566216745627e-37	3.120651985348e-43	6.359054309584e-49
1.850000000000e-01	6.923009532959e-01	1.429597133918e-03	5.766224066716e-08	2.739082954936e-13	4.309907502726e-19	3.991171335765e-25	2.791579271231e-31	3.209502626877e-37	3.923067973797e-43	8.020149575603e-49
1.860000000000e-01	7.247939672387e-01	1.580406780710e-03	6.631281959015e-08	3.242023195786e-13	5.209526326450e-19	4.898318641849e-25	3.463697726472e-31	4.012871316621e-37	4.930506127683e-43	1.011272064370e-48
1.870000000000e-01	7.582726267715e-01	1.746060656171e-03	7.622088060115e-08	3.835537181903e-13	6.294355669790e-19	6.009469387383e-25	4.296244715971e-31	5.015864867245e-37	6.195014800879e-43	1.274820860174e-48
1.880000000000e-01	7.927337630049e-01	1.927902184206e-03	8.756305744850e-08	4.535607069391e-13	7.601986203763e-19	7.370002821327e-25	5.327175986422e-31	6.267719019349e-37	7.781769620691e-43	1.606667174702e-48
1.890000000000e-01	8.281719191706e-01	2.127384011055e-03	1.005398795819e-07	5.360975183688e-13	9.177526129314e-19	9.035279961320e-25	6.603346459904e-31	7.829721361323e-37	9.772362445015e-43	2.024409137668e-48
1.900000000000e-01	8.645792625324e-01	2.346075655526e-03	1.153788728013e-07	6.333609992733e-13	1.107508166382e-18	1.107281404414e-24	8.182577565399e-31	9.778138666686e-37	1.226890880529e-42	2.550153165983e-48
1.910000000000e-01	9.019455009592e-01	2.585671578918e-03	1.323380437830e-07	7.479248867898e-13	1.335952447270e-18	1.356490735291e-24	1.013620030601e-30	1.220784969375e-36	1.539917612997e-42	3.211662129979e-48
1.920000000000e-01	9.402578047319e-01	2.847999687075e-03	1.517097935160e-07	8.828029964173e-13	1.610860074305e-18	1.661185341542e-24	1.255218248418e-30	1.523685209897e-36	1.932298469435e-42	4.043794195880e-48
1.930000000000e-01	9.795007341541e-01	3.135030276293e-03	1.738253096390e-07	1.041522747732e-12	1.941544684278e-18	2.033582431726e-24	1.553897297333e-30	1.901185210521e-36	2.424019499345e-42	5.090305490141e-48
1.940000000000e-01	1.019656173533e+00	3.448885434077e-03	1.990594931323e-07	1.228210675384e-12	2.339158863962e-18	2.488558791513e-24	1.923022585561e-30	2.371519495966e-36	3.040067201367e-42	6.406108024957e-48
1.950000000000e-01	1.060703272091e+00	3.791848904778e-03	2.278364808303e-07	1.447691828264e-12	2.817051591094e-18	3.044222994661e-24	2.379060384960e-30	2.957345520484e-36	3.811671231597e-42	8.060097164778e-48
1.960000000000e-01	1.102618392346e+00	4.166376429121e-03	2.606358318425e-07	1.705605253405e-12	3.391194025620e-18	3.722609246474e-24	2.942290520191e-30	3.686808107013e-36	4.777853844050e-42	1.013869142406e-47
1.970000000000e-01	1.145375066503e+00	4.575106565366e-03	2.979994532360e-07	2.008538098785e-12	4.080686500157e-18	4.550518394293e-24	3.637681290502e-30	4.594858019157e-36	5.987361247913e-42	1.275026296512e-47
1.980000000000e-01	1.188943961361e+00	5.020871998507e-03	3.405393483246e-07	2.364181257177e-12	4.908361931304e-18	5.560536931558e-24	4.495963191643e-30	5.724884847148e-36	7.501070365193e-42	1.603068155350e-47
1.990000000000e-01	1.233292852223e+00	5.506711342341e-03	3.889462796726e-07	2.781509918615e-12	5.901503676146e-18	6.792271196137e-24	5.554946164853e-30	7.130738522399e-36	9.394987193134e-42	2.015025009353e-47
2.000000000000e-01	1.278386606277e+00	6.035881437515e-03	4.439994485263e-07	3.270992910425e-12	7.092699167448e-18	8.293841638398e-24	6.861135061283e-30	8.879231199821e-36	1.176398117897e-41	2.532237890734e-47
2.010000000000e-01	1.324187175879e+00	6.611870146753e-03	5.065773029181e-07	3.844835290199e-12	8.520854566319e-18	1.012369127141e-23	8.471710167137e-30	1.105323272257e-35	1.472643501355e-41	3.181443199082e-47
2.020000000000e-01	1.370653602133e+00	7.238409646355e-03	5.776695982030e-07	4.517259329524e-12	1.023240027778e-17	1.235277352850e-23	1.045695446617e-29	1.375549934387e-35	1.843003267021e-41	3.996128575551e-47
2.030000000000e-01	1.417742029130e+00	7.919490210752e-03	6.583908463882e-07	5.304829796677e-12	1.228272260636e-17	1.506719811774e-23	1.290322740396e-29	1.711340797187e-35	2.305896236811e-41	5.018227443605e-47
2.040000000000e-01	1.465405729171e+00	8.659374484403e-03	7.499953043824e-07	6.226830328694e-12	1.473786322984e-17	1.837142952843e-23	1.591660696986e-29	2.128480833471e-35	2.884287791167e-41	6.300236286134e-47
2.050000000000e-01	1.513595139242e+00	9.462612232578e-03	8.538936663150e-07	7.305698692951e-12	1.767653571020e-17	2.239215215028e-23	1.962734878718e-29	2.646525486272e-35	3.606804462894e-41	7.907859467507e-47
2.060000000000e-01	1.562257908971e+00	1.033405555968e-02	9.716716414658e-07	8.567529893306e-12	2.119251713868e-17	2.728293915474e-23	2.419534364343e-29	3.289694087546e-35	4.509119870351e-41	9.923312231259e-47
2.070000000000e-01	1.611338960258e+00	1.127887458056e-02	1.105110617205e-06	1.004265739613e-11	2.539748346138e-17	3.322989013178e-23	2.981679476682e-29	4.087973244615e-35	5.635677577165e-41	1.244944464763e-46
2.080000000000e-01	1.660780558676e+00	1.230257352691e-02	1.256210625785e-06	1.176632426009e-11	3.042436932295e-17	4.045843589319e-23	3.673238470102e-29	5.078479128820e-35	7.041832204679e-41	1.561488928767e-46
2.090000000000e-01	1.710522396744e+00	1.341100726729e-02	1.427215854971e-06	1.377945767602e-11	3.643134771877e-17	4.924154894774e-23	4.523726071063e-29	6.307138908338e-35	8.796509611666e-41	1.958048517089e-46
2.100000000000e-01	1.760501689059e+00	1.461039821546e-02	1.620642965490e-06	1.612956238906e-11	4.360654173109e-17	5.990964623675e-23	5.569323952846e-29	7.830765464711e-35	1.098551107969e-40	2.454729244142e-46
2.110000000000e-01	1.810653279250e+00	1.590735359764e-02	1.839312503208e-06	1.887175071736e-11	5.217360057765e-17	7.286252836147e-23	6.854371967257e-29	9.719616608432e-35	1.371561629645e-40	3.076658921391e-46
2.120000000000e-01	1.860909758649e+00	1.730888304515e-02	2.086383721034e-06	2.206992943754e-11	6.239829562979e-17	8.858376860845e-23	8.433189583870e-29	1.206055098323e-34	1.711967686400e-40	3.855233774314e-46
2.130000000000e-01	1.911201596496e+00	1.882241647441e-02	2.365393154854e-06	2.579816671903e-11	7.459631955236e-17	1.076580478204e-22	1.037229990377e-28	1.496091860358e-34	2.136293774103e-40	4.829672603705e-46
2.140000000000e-01	1.961457281455e+00	2.045582221142e-02	2.680297329563e-06	3.014226560466e-11	8.914250397340e-17	1.307920302326e-22	1.275314430695e-28	1.855335558522e-34	2.665088051420e-40	6.048953886189e-46
2.150000000000e-01	2.011603474137e+00	2.221742531338e-02	3.035520005588e-06	3.520157430803e-11	1.064817089111e-16	1.588394939757e-22	1.567539485073e-28	2.300169142604e-34	3.323895221840e-40	7.574229573929e-46
